ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
83,"Belgium",7,3,"AlfaRomeo","alfetta GTV","alfa romeo","GTV","Italy","Italy","standard",0,"AlfaRomeo",988,1962,96,1120,4,3,438.5,164,143,6.6,8.9,12.6,9.366667,185,,537500,1.265219,9716.444,325.9031,1649.263,55.31859,62.71667,71.46059,80.77931,100.4301,.0335414,.25,9860000,4.19e+12,5.45e+12,7.57e+10,9.86e+10,7679.653,9998.877
84,"Belgium",7,3,"AlfaRomeo","alfetta GTV","alfa romeo","GTV","Italy","Italy","standard",0,"AlfaRomeo",676,1779,89.5,1140,4,3,438.5,164,143,6.7,8.9,12.2,9.266666,178,,498750,1.089765,8379.62,274.3695,1817.804,59.5194,69.49167,78.82461,85.90679,108.033,.0327425,.25,9860000,4.51e+12,5.59e+12,7.58e+10,9.39e+10,7689.38,9522.693
85,"Belgium",7,3,"AlfaRomeo","alfetta GTV","alfa romeo","GTV","Italy","Italy","standard",0,"AlfaRomeo",159,1962,96,1140,4,3,438.5,164,143,6.6,8.9,12.6,9.366667,185,,626000,1.276758,10623.18,326.7185,1916.022,58.92774,75.89166,84.89509,90.08846,110.8499,.0307552,.25,9860000,4.83e+12,5.64e+12,8.20e+10,9.58e+10,8320.432,9715.203
86,"Belgium",7,3,"AlfaRomeo","alfetta GTV","alfa romeo","GTV","Italy","Italy","standard",0,"AlfaRomeo",70,1962,95.5,1110,4,3,426,166.5,133,6.6,8.6,13.3,9.5,190,10,653000,1.266216,12601.19,376.7408,1733.287,51.82051,80.30833,85.04787,91.25555,98.11595,.0298972,.25,9860000,5.08e+12,5.73e+12,9.81e+10,1.11e+11,9951.85,11212.44
95,"Belgium",7,3,"AlfaRomeo","alfa GTV","alfa romeo","GTV","Italy","Italy","standard",0,"Fiat",105,1970,110,1370,4,2,428.5,178,132,6.2,7.8,10.4,8.133333,215,8.4,950000,1.193961,21524.08,379.0552,2506.231,44.1366,127.7667,122.2245,112.842,99.3076,.0176107,.205,1.01e+07,8.07e+12,6.99e+12,1.83e+11,1.58e+11,18027.46,15620.1
96,"Belgium",7,3,"AlfaRomeo","alfa GTV","alfa romeo","GTV","Italy","Italy","standard",0,"Fiat",266,1970,110,1370,4,2,428.5,178,132,6.2,7.8,10.4,8.133333,215,8.4,980000,1.198878,21681.9,440.2005,2226.258,45.19899,132.8326,124.5366,115.1654,101.3174,.0203027,.21,1.02e+07,8.31e+12,7.08e+12,1.84e+11,1.57e+11,18085.16,15419.35
97,"Belgium",7,3,"AlfaRomeo","alfa GTV","alfa romeo","GTV","Italy","Italy","standard",0,"Fiat",186,1970,110,1370,4,2,429,178,132,6.2,7.8,10.4,8.133333,215,8.4,996000,1.169874,20140.09,422.9694,2354.781,49.4536,135.5465,126.1459,117.0396,105.1385,.0210014,.21,1.02e+07,8.68e+12,7.33e+12,1.75e+11,1.48e+11,17215.61,14554.04
98,"Belgium",7,3,"AlfaRomeo","alfa GTV","alfa romeo","GTV","Italy","Italy","standard",0,"Fiat",154,1747,106,1370,4,2,428.5,178,132,7,13.8,13.8,11.53333,215,8.4,929000,1.044408,18865.18,395.4702,2349.102,49.24417,138.2106,126.2885,118.1642,103.1502,.020963,.21,1.02e+07,9.06e+12,8.03e+12,1.84e+11,1.63e+11,18063.04,16005.3
99,"Belgium",7,3,"AlfaRomeo","alfa GTV","alfa romeo","GTV","Italy","Italy","standard",0,"Fiat",177,1747,106,1350,4,2,428.5,178,132,6.5,12.9,12.9,10.76667,210,9.2,929000,1.002857,17630.46,367.3099,2529.199,52.69289,140.5114,125.1986,119.4997,102.4192,.0208338,.21,1.02e+07,9.44e+12,,1.79e+11,,17580.23,
78,"Belgium",8,4,"AlfaRomeo","alfa giulietta","alfa romeo","giulletta","Italy","Italy","intermediate",0,"AlfaRomeo",796,1357,70,1070,5,4,421,165,140,7.5,7.5,7.5,7.5,165,,264500,.8503516,6776.299,248.9732,1062.363,39.03311,28.23333,,57.54669,,.0367418,.25,9830000,3.06e+12,5.12e+12,7.83e+10,1.31e+11,7968.82,13340.87
79,"Belgium",8,4,"AlfaRomeo","alfa giulietta","alfa romeo","giulletta","Italy","Italy","intermediate",0,"AlfaRomeo",1127,1357,70,1070,5,4,421,165,140,7.3,9.5,10.2,9,165,,272375,.8209545,7247.011,255.0368,1067.983,37.58446,32.425,,60.1185,,.035192,.25,9840000,3.26e+12,5.23e+12,8.69e+10,1.39e+11,8827.543,14140.05
80,"Belgium",8,4,"AlfaRomeo","alfa giulietta","alfa romeo","giulletta","Italy","Italy","intermediate",0,"AlfaRomeo",1085,1357,70,1070,5,4,421,165,140,7.3,9.5,10.2,9,165,,298000,.8366492,7713.583,261.8214,1138.181,38.63315,39.29167,,64.11697,72.71461,.0339429,.25,9850000,3.51e+12,5.45e+12,9.08e+10,1.41e+11,9219.613,14312.16
81,"Belgium",8,4,"AlfaRomeo","alfa giulietta","alfa romeo","giulletta","Italy","Italy","intermediate",0,"AlfaRomeo",918,1570,80,1070,5,4,421,165,140,7.6,9.6,13,10.06667,175,,337375,.9091551,7681.029,249.7739,1350.721,43.92315,46.96667,56.90569,69.00799,82.94663,.0325183,.25,9850000,3.66e+12,5.38e+12,8.32e+10,1.22e+11,8448.534,12431.26
82,"Belgium",8,4,"AlfaRomeo","alfa giulietta","alfa romeo","giulletta","Italy","Italy","intermediate",0,"AlfaRomeo",1282,1570,80,1070,5,4,421,165,140,7.6,9.6,13.2,10.13333,175,,355000,.8845619,6883.288,235.9192,1504.753,51.57419,54.7,64.38174,75.02952,94.11159,.0342742,.25,9860000,3.96e+12,5.45e+12,7.67e+10,1.06e+11,7781.578,10725.6
83,"Belgium",8,4,"AlfaRomeo","alfa giulietta","alfa romeo","giulletta","Italy","Italy","intermediate",0,"AlfaRomeo",1074,1570,80,1070,5,4,421,165,140,6.8,9.1,11.9,9.266666,175,,395000,.9297889,7140.457,239.5009,1649.263,55.31859,62.71667,71.46059,80.77931,100.4301,.0335414,.25,9860000,4.19e+12,5.45e+12,7.57e+10,9.86e+10,7679.653,9998.877
84,"Belgium",8,4,"AlfaRomeo","alfa giulietta","alfa romeo","giulletta","Italy","Italy","intermediate",0,"AlfaRomeo",755,1570,80,1070,5,4,421,165,140,6.8,9.1,11.9,9.266666,175,,450000,.983247,7560.56,247.5515,1817.804,59.5194,69.49167,78.82461,85.90679,108.033,.0327425,.25,9860000,4.51e+12,5.59e+12,7.58e+10,9.39e+10,7689.38,9522.693
85,"Belgium",8,4,"AlfaRomeo","alfa giulietta","alfa romeo","giulletta","Italy","Italy","intermediate",0,"AlfaRomeo",266,1570,80,1070,5,4,421,165,140,6.8,9.1,11.9,9.266666,175,,460875,.9399776,7821.019,240.5374,1916.022,58.92774,75.89166,84.89509,90.08846,110.8499,.0307552,.25,9860000,4.83e+12,5.64e+12,8.20e+10,9.58e+10,8320.432,9715.203
73,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",1505,1186,46.5,830,5,4,389,159,137,7.6,7.6,7.6,7.6,150,,123687.5,.6759335,2657.087,175.3728,705.2834,46.55003,13.09167,,37.07739,,.0660019,.25,9740000,1.78e+12,4.56e+12,3.83e+10,9.80e+10,3930.989,10057.69
74,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",1859,1186,46,830,5,4,389,159,137,7.6,7.6,7.6,7.6,150,,141125,.6594248,3073.926,181.4484,777.7693,45.91035,15.59167,,41.77802,,.0590282,.25,9770000,2.09e+12,4.75e+12,4.55e+10,1.04e+11,4661.525,10599.39
75,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",2994,1186,46,860,5,4,393.5,153,137,7.6,7.6,7.6,7.6,150,13.6,143375,.6068226,3192.103,181.0117,792.0758,44.91553,18.225,,47.11232,,.0567061,.25,9790000,2.31e+12,4.68e+12,5.15e+10,1.04e+11,5260.356,10648.32
76,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",1990,1186,46,860,5,4,393.5,153,137,7.6,7.6,7.6,7.6,150,13.6,162375,.6050208,3690.851,164.5903,986.5405,43.99392,21.29167,,51.4294,,.0445941,.25,9810000,2.63e+12,4.95e+12,5.98e+10,1.12e+11,6100.37,11465.54
77,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",2023,1186,46,860,5,4,389,159,137,7.2,7.2,7.2,7.2,150,13.6,169875,.5859817,4092.3,163.9207,1036.324,41.51089,25.19167,,55.08411,,.0400559,.25,9820000,2.85e+12,4.98e+12,6.86e+10,1.20e+11,6983.666,12209.1
78,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",2187,1186,46,860,5,4,389,159,137,7.2,7.2,7.2,7.2,150,13.6,174875,.5622126,4480.171,164.6094,1062.363,39.03311,28.23333,,57.54669,,.0367418,.25,9830000,3.06e+12,5.12e+12,7.83e+10,1.31e+11,7968.82,13340.87
79,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",2088,1186,46,860,5,4,389,159,137,7.2,7.2,7.2,7.2,150,13.6,174875,.5270837,4652.854,163.7432,1067.983,37.58446,32.425,,60.1185,,.035192,.25,9840000,3.26e+12,5.23e+12,8.69e+10,1.39e+11,8827.543,14140.05
80,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",1532,1186,46,860,5,3,399.5,159,137,6.6,9,10.3,8.633333,150,13.6,189000,.5306265,4892.171,166.0545,1138.181,38.63315,39.29167,,64.11697,72.71461,.0339429,.25,9850000,3.51e+12,5.45e+12,9.08e+10,1.41e+11,9219.613,14312.16
81,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",1422,1186,46,915,5,3,399.5,159,137,6.5,8.7,11.5,8.9,150,13.6,201500,.5430004,4587.558,149.1795,1350.721,43.92315,46.96667,56.90569,69.00799,82.94663,.0325183,.25,9850000,3.66e+12,5.38e+12,8.32e+10,1.22e+11,8448.534,12431.26
82,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",1630,1351,58,895,5,3,399.5,159,137,6.7,8.9,11.6,9.066667,160,,267500,.666536,5186.703,177.7701,1504.753,51.57419,54.7,64.38174,75.02952,94.11159,.0342742,.25,9860000,3.96e+12,5.45e+12,7.67e+10,1.06e+11,7781.578,10725.6
83,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",1331,1351,58,895,5,3,399.5,159,137,6,8.1,9.8,7.966667,160,,267500,.6296672,4835.626,162.1936,1649.263,55.31859,62.71667,71.46059,80.77931,100.4301,.0335414,.25,9860000,4.19e+12,5.45e+12,7.57e+10,9.86e+10,7679.653,9998.877
84,"Belgium",9,5,"AlfaRomeo","alfasud","alfa romeo","sud","Italy","Italy","compact",0,"AlfaRomeo",77,1490,77,915,5,3,402.5,162,130.5,5.9,7.5,11.4,8.266666,180,10.4,432500,.9450096,7266.538,237.9245,1817.804,59.5194,69.49167,78.82461,85.90679,108.033,.0327425,.25,9860000,4.51e+12,5.59e+12,7.58e+10,9.39e+10,7689.38,9522.693
80,"Belgium",11,1,"AlfaRomeo","alfa 6","alfa romeo","6","Italy","Italy","luxury",0,"AlfaRomeo",82,2492,118,1430,5,4,476,168.5,139.5,9,11.3,17.9,12.73333,195,,553375,1.553627,14323.84,486.1926,1138.181,38.63315,39.29167,,64.11697,72.71461,.0339429,.25,9850000,3.51e+12,5.45e+12,9.08e+10,1.41e+11,9219.613,14312.16
92,"Belgium",12,2,"AlfaRomeo","alfa 155","alfa romeo","155","Italy","Italy","standard",0,"Fiat",622,1773,93,1205,5,4,444.5,170,144,6.7,8.8,9.5,8.333333,200,10.3,664420,.9237502,14786.04,369.5935,1797.705,44.93563,111.7417,105.2964,105.7164,97.17374,.0249961,.195,1.01e+07,7.23e+12,6.76e+12,1.61e+11,1.50e+11,16006.53,14965.8
93,"Belgium",12,2,"AlfaRomeo","alfa 155","alfa romeo","155","Italy","Italy","standard",0,"Fiat",1080,1749,83,1250,5,4,444.5,170,144,6.4,8.3,9.5,8.066667,191,10.8,634900,.8642294,13065.17,282.65,2246.241,48.59486,116.7167,109.2585,108.6278,94.70903,.0216339,.195,1.01e+07,7.41e+12,6.66e+12,1.52e+11,1.37e+11,15117.71,13595.77
94,"Belgium",12,2,"AlfaRomeo","alfa 155","alfa romeo","155","Italy","Italy","standard",0,"Fiat",1554,1749,85,1250,5,4,444.5,170,144,6.4,8.3,9.5,8.066667,191,10.8,654900,.8505632,13831.47,283.6164,2309.105,47.34855,121.4417,113.3123,111.2108,96.2226,.0205052,.205,1.01e+07,7.77e+12,6.83e+12,1.64e+11,1.44e+11,16261.54,14298.37
95,"Belgium",12,2,"AlfaRomeo","alfa 155","alfa romeo","155","Italy","Italy","standard",0,"Fiat",962,1748,83,1250,5,4,444.5,173,144,6.4,8.3,9.5,8.066667,193,10.8,616000,.7741897,13956.67,245.7874,2506.231,44.1366,127.7667,122.2245,112.842,99.3076,.0176107,.205,1.01e+07,8.07e+12,6.99e+12,1.83e+11,1.58e+11,18027.46,15620.1
96,"Belgium",12,2,"AlfaRomeo","alfa 155","alfa romeo","155","Italy","Italy","standard",0,"Fiat",866,1598,88,1290,5,4,444.5,173,144,6.4,8.3,9.5,8.066667,193,11.8,630000,.7707071,13938.37,282.986,2226.258,45.19899,132.8326,124.5366,115.1654,101.3174,.0203027,.21,1.02e+07,8.31e+12,7.08e+12,1.84e+11,1.57e+11,18085.16,15419.35
97,"Belgium",12,2,"AlfaRomeo","alfa 155","alfa romeo","155","Italy","Italy","standard",0,"Fiat",628,1598,88,1270,5,4,445,173,144,6,8.1,9.4,7.833333,195,11.4,633000,.7435042,12799.88,268.8148,2354.781,49.4536,135.5465,126.1459,117.0396,105.1385,.0210014,.21,1.02e+07,8.68e+12,7.33e+12,1.75e+11,1.48e+11,17215.61,14554.04
73,"Belgium",13,15,"Audi","audi 80/90","audi","80/90","Germany","Germany","intermediate",0,"VW",4927,1297,44,835,5,2,417.5,160,136,8.8,8.8,8.8,8.8,145,16.9,133250,.7281911,2862.511,42557.18,3.131081,46.55003,55.92981,54.96454,37.07739,,14.86708,.25,9740000,1.78e+12,4.56e+12,3.83e+10,9.80e+10,3930.989,10057.69
